BilboSwashCaps-Regular,3200,4032,4096,4960,0.825806452,7360,7884,0.933536276,2368,12352,6122.615385,3808,10880,6821.884615,0.395885678,1.588477366,0.878301332,-64,-1280,4616,7540,5684,2.745725893,1.519230769,13731.35913,83039.44935,42237.62334,34.14213562,83039.44935,28831.7302,10780.05222,83039.44935,37102.44617,0.488327704,2.989456252,1.982989681,0.012919113,0.063861557,0.03428916,1.652466394,2.655220274,2.321022769,1217054.149,8465110.703,3797098.569,0.0520643,0.178264239,0.097664319,521.5378344,681.4012421,783.4258734,607.3165423,1393.795451,0.435728601,2.277504535,2.350251887,7.187132726,3.443384012,1.318794164,0.62293817,0.986193983,7.338352267,3.325555126,1.175546816,0.638821716,1.019621345,3.281451519,1.894396275,0.811819254,0.192634834,0.890125398,3.474068828,1.832317882,0.705151986,0.240419553,1.001559349,2.853950148,7392714.315,-1.858438833,1404622.681
BlackOpsOne-Regular,1984,1816,5689,5184,1.097415123,6796,6464,1.051361386,2160,9653,5889.788462,5184,8896,6355.288462,0.301339286,1.760647524,0.949088322,-269,-181,6036,7316,5588,1.095963326,2.326923077,19873.104,55356.12367,35403.32863,4880,22422,12782.8737,13167.5696,25938.3784,18887.80907,1.550037518,2.645367465,1.811096994,0.009424778,0.03298785,0.02037576,1.362622299,2.044979542,1.744835424,7119189.113,19612936.91,12281998.74,0.236830674,0.459810391,0.334089832,2155,2155,2154,2157.5,1344,1.605282738,1.872700244,2.188850877,0.489101155,1.107309116,4.11069096,1.171079517,0.229423705,6.962242166,0.871524015,4.488262557,0.881137146,6.745569987,0.973697513,0.589465948,2.12702462,0.009555669,1.394761242,3.378927206,0.350491366,1.776547433,0.261139965,3.462333916,3.141591898,5613269.601,-1.570797082,1663916.083
BowlbyOneSC-Regular,835,320,7245,6528,1.109834559,8132,7552,1.076800847,2789,10750,6817.923077,6525,7872,7104.961538,0.42053953,1.440508629,0.95988917,-340,-379,7701.90625,8725.90625,8533.90625,1.309599317,1.346153846,18497.99283,54497.91947,33981.042,20,54497.91947,24439.4154,18497.99283,54497.91947,31920.62327,0.083680628,3.111734049,1.734807976,0.00656048,0.027114609,0.018652545,1.444793993,2.656466044,2.090896315,9097472.324,32459094.59,18417429.71,0.274060025,0.499680134,0.381239244,2744.596014,3075.03191,4454.776219,2890.734475,2034.825856,1.420629911,2.362187635,2.205431694,2.81881566,0.673587053,4.799463081,1.031938984,2.374609276,4.471721791,0.984294462,4.679959864,0.964983981,4.256966172,1.490231936,0.265822211,2.630335742,0.079610928,1.296046974,3.044611757,0.273787924,2.319838627,0.085970753,2.837688027,3.129578409,7353658.983,-1.582810571,1907839.226
Brevia-Regular,1856,1600,4595,5504,0.834847384,5390,6784,0.794516509,860,9290,4842.307692,5504,8960,6685.576923,0.126768868,1.541242733,0.736382742,653,827,6706,7986,6450,1.830450643,1.365384615,15088.32746,55863.03507,32630.5845,3797.789352,55863.03507,24658.71973,12376.55364,55863.03507,28544.45467,0.057036563,1.942348221,1.196437725,0.007675494,0.04255683,0.018984914,1.514663642,2.596788262,2.094391235,2618047.601,10409113.34,5921313.904,0.116029076,0.475186025,0.19363695,754.5080097,811.2568055,774.4960676,836.5334362,709.6135877,1.178857692,2.370526399,2.377474323,3.777004889,1.004965487,3.881166143,0.93158534,2.998904497,4.733838353,0.987464816,3.811074243,0.985726698,3.94460986,3.034203757,0.319922146,1.389617017,0.276951905,1.975764439,3.153541288,0.313554356,1.480376756,0.229203829,2.150809386,-3.1363442,4605567.186,-1.565547873,155945.8549
BubblerOne,2560,2675,5376,5120,1.05,4992,7040,0.709090909,359,6380,3548.096154,5024,9280,6718.384615,0.047537076,1.269904459,0.549722009,320,384,4590,6510,3950,1.237173799,1.346153846,13084,53658.62614,29911.23642,2382,53658.62614,23086.91517,10702,53658.62614,26117.22704,0.102687316,2.829337516,1.859841931,0.006283185,0.028283747,0.017860883,0.970879196,2.641082021,1.976229576,1045338.042,5191520.126,2712077.95,0.071649595,0.499980247,0.133609076,359,359,359,390.2443213,386.8297555,1.008827051,2.366371292,2.231607341,1.654801971,1.382337948,2.549563413,1.527371275,1.74077113,6.414946293,1.251717782,2.659445643,1.454110614,6.421274256,1.02657328,0.996311537,1.155550917,0.25942415,1.107719997,3.658086354,1.015408537,1.104621335,0.235550909,3.764697862,-3.141589621,4456815.239,-1.570793294,31200.57976
Buenard-Bold,2897,2624,5228,4393,1.19007512,6782,6654,1.019236549,2248,10299,5333.173077,4295,9152,6309.134615,0.246491228,1.809770374,0.877723272,123,-18,6356,8617,6009,1.231600711,1.365384615,18133.74084,58828.53666,32681.63451,3951.547685,58828.53666,24751.49858,14205.52017,58828.53666,29441.9948,0.783110255,2.799374265,1.652982505,0.01257895,0.046944908,0.027785855,1.798187888,2.693971659,2.278702918,3897677.222,13846532.3,7285840.272,0.161942697,0.297447753,0.22301326,1216,1288,1216,1428.23195,645.5219058,2.212522823,2.513199627,2.475241554,1.591071488,2.070209117,3.384037155,1.622819633,1.780518444,4.858401391,1.595884372,3.874266243,1.341081928,4.938050554,1.253062394,0.7226893,2.166640444,0.63195983,0.808581989,3.104289285,0.561858371,1.947094245,0.533237564,2.594531456,3.141541655,5889663.02,-1.570847325,656779.7848
Cabin-SemiBoldItalic,2496,2496,5295,4992,1.060697115,6794,6976,0.97391055,2304,8894,5076.826923,4992,9408,6707.692308,0.302521008,1.450356013,0.776273681,-842,-623,5174,7158,4662,1.08457057,1.384615385,15949.61558,52177.06302,29307.63598,4654.216428,52177.06302,21608.13966,12449.86982,52177.06302,25870.76383,0.032467633,2.708427271,1.855795682,0.006289475,0.03918858,0.017554206,1.12845414,2.661783805,1.978539844,3526242.125,13533841.44,7637760.53,0.160841746,0.298670225,0.227178698,1283.96137,1336.444717,1327.92534,1370.488983,1205.557948,1.136808881,2.37715463,2.134595697,6.487165381,1.728072555,2.917530401,1.095685599,1.237542203,6.654442241,1.564119037,2.984294214,1.098890986,1.288597707,3.576791475,0.359690171,1.7461448,0.035015681,1.252550995,3.931705405,0.374014116,1.416694068,0.092309867,1.5390283,2.956163899,5422347.42,-1.756225081,323217.2485
CabinCondensed,2624,2496,3934,4864,0.808799342,5144,6976,0.737385321,960,8052,4126.807692,4864,9472,6679.384615,0.136363636,1.320512821,0.638280781,241,182,5174,7286,4726,1.30519801,1.384615385,15139.23187,53837.64623,28951.21787,3968,53837.64623,21408.69079,11648,53837.64623,25417.23023,0.02374787,2.616568214,1.84819691,0.006283185,0.040320374,0.017680535,1.129203141,2.682855426,1.972721438,2821938.19,10369622.55,6071170.934,0.139374332,0.5,0.235484008,960,960,960,972.3348192,850.7748304,1.142881506,2.376487101,2.137314865,1.772905145,1.478215155,2.688533649,1.334778122,2.245861326,5.847679574,1.318958232,2.833415637,1.320479654,6.215513833,1.921078227,0.015920274,1.601563925,0.046178831,1.575729525,4.053102869,0.004776241,1.351660395,0.109867891,3.6440667,3.141589394,5041572.808,-1.570799587,212032.6605
CabinCondensed-Medium,2560,2496,4014,4928,0.814529221,5292,6976,0.758600917,1024,8116,4178.307692,4928,9408,6685.538462,0.146788991,1.307692308,0.644812801,69,132,5174,7222,4726,1.293436297,1.384615385,15219.80829,52520.75781,28691.59624,4224,52520.75781,21164.37398,11904,52520.75781,25324.9675,0.02548872,2.701875217,1.874676393,0.006283185,0.039646605,0.017649273,1.119035876,2.675600377,1.969908167,3080159.26,11624934.89,6721029.56,0.152316736,0.5,0.254778566,1024,1088,1088,1100.596243,1044.04679,1.054163715,2.367088439,2.132042792,1.718774933,1.465527364,2.785795019,1.30298057,2.206220759,5.846491096,1.293517338,2.922762262,1.30457052,6.209700465,1.871991911,0.012733989,1.663771363,0.038198779,1.554975657,4.0355321,0.004777835,1.374109367,0.109816911,3.658036967,3.141589343,5154854.992,-1.570799637,269588.4946
Calluna-Regular,2870,2470,4640,4570,1.015317287,6110,6730,0.907875186,1990,9460,5157.115385,4560,9070,6453.653846,0.219646799,1.684759916,0.822840829,72,192,5270,7430,4920,1.221463753,1.346153846,18237.74013,60279.87507,33373.44415,3431.298618,60279.87507,25833.56781,14799.90351,60279.87507,30004.81174,0.056325607,2.572891401,1.777300646,0.012615244,0.051107136,0.026968655,1.772963072,2.674708524,2.259651338,2732314.339,9214733.555,5260685.933,0.112942393,0.224691901,0.164289319,820,880,800,999.6557401,413.7831166,2.415893012,2.506192069,2.477300722,2.659254466,1.774114011,3.885270079,1.28188075,1.864833922,4.484067053,2.173688507,3.762744669,1.135372173,4.035114696,2.222811465,0.638326028,1.650758575,0.488817563,1.485624567,2.692192689,0.628773545,2.122191766,0.235592331,2.158856349,-3.10025441,5861604.954,-1.529458083,372178.1731
Cantarell-BoldOblique,2671,2652,6849,4695,1.458785942,8858,6927,1.278764256,3213,10920,6553.788462,4695,9579,6587.134615,0.449361933,1.875186368,1.021438846,-1394,-1007,7491.945313,9723.945313,7037.945313,1.076048078,1.346153846,16869.04923,56378.51653,31991.77346,5196.057157,56378.51653,24284.7347,12419.00394,56378.51653,28694.45769,0.031379153,2.624074029,1.772428671,0.006283188,0.025589336,0.016861294,1.101146861,2.667944185,1.958995341,3791449.131,15048141.24,8608885.653,0.113670937,0.307390098,0.202884681,1402.371856,1418.764642,1595.426105,1447.209697,1260.462398,1.14815777,2.310332378,2.284304245,5.969573728,1.457245919,4.43002925,0.925177721,0.737288858,6.068401141,1.28688959,4.566908874,0.871066633,0.74375861,2.991090133,0.970845153,1.86393061,0.036605637,1.180929678,3.002230979,1.225494655,1.622013503,0.052522724,1.378281807,2.845620083,5620530.009,-1.866768898,313863.1493
CantoraOne-Regular,2746,2307,4812,4992,0.963942308,6040,6976,0.865825688,1398,8935,4745.076923,4992,9600,6861.057692,0.181582024,1.444274809,0.711573475,64,56,5524,7508,4073,1.149732607,1.365384615,16778.17294,56700.17605,30760.74297,4335.283649,56700.17605,23113.05124,12705.53024,56700.17605,27707.67432,0.030390309,2.876601496,1.869013721,0.006639898,0.042316369,0.018670706,1.413614654,2.650292605,2.103664373,3922966.897,15415285.55,8201738.296,0.176650076,0.457443972,0.262133918,1240.077685,1300.51625,1190.367321,1375.018112,929.9181055,1.478644306,2.461738571,2.285436973,3.548014541,2.071835716,2.67221946,1.102035664,3.61308167,4.304664861,1.425384661,3.184881588,1.168942873,3.965279292,2.798259342,0.238772243,1.754064312,0.109858332,1.910080764,3.269357973,0.265828584,1.488278743,0.1178113,2.371633285,3.1361995,5431756.494,-1.576189481,398611.9775
Cardo-Italic,3648,3328,5123,4544,1.127420775,8029,6912,1.161603009,2228,10101,5712.576923,4544,11200,6741.615385,0.279052734,1.50506162,0.871667997,-575,201,6628.039063,8996.039063,6106.039063,1.94252257,1.365384615,15909.19923,63643.96291,35387.65059,3207.027258,63643.96291,27007.75628,12868.47726,63643.96291,31779.76675,0.021603781,2.115817191,1.159571103,0.01257895,0.044097383,0.027011659,1.900539213,2.692329192,2.292859125,1958415.471,9945700.532,4838104.075,0.053722971,0.191995421,0.13159604,859.4857214,989.1898522,845.5061023,1041.192412,280.0479709,3.717907359,2.45570547,2.46124915,5.957022951,4.030277916,1.344056325,0.945853525,1.207119349,6.137008233,3.716557873,1.576565925,0.918789219,1.22308901,3.004517138,2.246343774,0.68452079,0.490350166,0.743382629,3.030023351,2.169895234,0.740240952,0.48559145,0.729079395,2.94489,6866273.237,-1.76749898,423288.2493
CenturyGothic,2176,2048,4864,5312,0.915662651,5440,7168,0.758928571,704,8512,4908.923077,5312,9536,6888.615385,0.095652174,1.554216867,0.730794836,608,-64,5092.742188,6948.742188,4900.742188,1.409361782,1.346153846,15744,51696.06468,32230.98594,3722.790064,51696.06468,24179.78105,12032,51696.06468,28043.84128,0.015488751,2.475310724,1.829021738,0.006283185,0.028433499,0.017272178,1.023261202,2.707229657,2.014019901,2420503.044,8948173.379,5433623.524,0.107250642,0.49999,0.177806737,704,704,704,723.7390286,726.1640476,0.996660508,2.493341806,2.315520507,1.493926433,1.91902148,2.720059939,1.925320766,1.49852265,5.579902207,1.8203024,2.72798423,1.809096236,5.562203986,1.849742082,0.200575057,1.268687936,0.26583177,1.326111167,4.18198651,0.233999188,1.064866055,0.22922454,3.702920573,-3.141590095,5052582.448,-1.570793768,116634.8498
Chivo-Italic,2176,1898,5432,5056,1.074367089,6849,6784,1.009581368,1947,8866,5298.019231,5056,9088,6611.961538,0.271623884,1.516613924,0.820599202,-578,-274,5086,6814,4862,1.126849681,1.346153846,15855.73526,55384.57849,31562.8203,3764,55384.57849,24008.68012,12091.73526,55384.57849,28094.92919,0.031867361,2.49197272,1.793438135,0.006289478,0.028032682,0.018716774,1.067344214,2.648957217,2.010359048,2818445.648,12768643.06,6845469.562,0.132346091,0.26360329,0.197903774,1037.402024,1071.624545,1074.600608,1065.813888,972.0904386,1.096414331,2.398842446,2.286935413,6.331577142,1.637157917,3.006543616,1.246959065,1.079690247,6.581708492,1.592589753,3.046313234,1.167336985,1.366463876,3.164156397,0.940624831,1.572995693,0.041399403,1.319426341,3.356775299,1.007466721,1.351732086,0.057335608,1.512032499,2.986078802,6222164.841,-1.726310179,617950.7791
ClickerScript-Regular,6138,3934,3793,3394,1.117560401,8014,11300,0.70920354,2150,9462,5398.365385,2944,11754,6981.923077,0.293293718,1.790538438,0.827802634,-2725,-264,1908.007813,9814.007813,6719.007813,2.027471822,1.942307692,14995.58262,68764.90096,40860.79369,890.5129119,60712.06153,15750.28533,11401.86719,60712.06153,36050.70681,1.14147782,2.993948849,2.14793857,0.014220179,0.067426033,0.034676093,1.880567509,2.699044553,2.445185721,1030698.701,6218597.087,3255116.926,0.045554229,0.131158022,0.092157806,1174.829803,5406.306767,451.190147,3166.942196,4070.562904,0.778010872,2.480995761,2.453664166,6.597455123,2.10746058,1.417610383,1.135724465,2.161520515,6.699484823,2.083569821,1.430331614,1.105475483,2.317707519,3.600506169,1.20596447,0.731335594,0.482747818,1.103969992,3.57820693,1.26810182,0.675594719,0.549631136,1.127886232,-3.003162373,5514659.82,-1.432366046,2879421.993
CrimsonText-BoldItalic,2398,2155,4963,4437,1.118548569,7664,6494,1.180166307,2272,9911,5339.346154,4417,8902,6185.25,0.331485264,1.61467684,0.884381368,-241,-268,5898.578125,7955.578125,5859.578125,1.578472641,1.384615385,17494.16499,57814.78407,30681.91413,4331.725275,57814.78407,22810.91911,13018.85535,57814.78407,27592.95832,0.036846311,2.870188568,1.67484401,0.01257895,0.05276008,0.027178641,1.913619736,2.671389839,2.337786765,3467208.629,12696350.32,6656897.805,0.109926945,0.29120264,0.208584977,1258.933597,1387.693965,1300.480799,1513.579462,749.6233594,2.019119927,2.521270085,2.539232213,5.791498624,3.052630044,2.08134837,1.034988259,1.490424706,6.08130241,2.829825869,2.06690016,1.087579489,1.539842396,2.636246301,1.797235289,1.31804668,0.415547343,0.926463387,2.687167917,2.007356456,1.015618832,0.479201355,1.041061319,2.920531627,5831447.495,-1.791857353,554365.8821
CrimsonText-Semibold,2564,2184,4904,4310,1.137819026,6786,6494,1.044964583,2128,10413,5208.403846,4212,8678,6089.288462,0.245217792,1.79029662,0.881166648,532,563,7080.21875,9264.21875,7119.21875,1.182275843,1.346153846,17046.03341,60097.62091,31668.07129,3812.320324,60097.62091,24692.64948,13788.55204,60097.62091,28826.54941,0.032375646,2.664898287,1.356040322,0.01257895,0.052382956,0.02840606,1.853061467,2.688780574,2.325754111,3129287.288,11505154.04,6048096.694,0.131685774,0.268743147,0.19743365,1014,1102,1043,1249.528965,542.619422,2.302772283,2.546193088,2.491729823,2.256984628,1.951220804,3.613910675,1.521147037,2.545254225,4.136262006,1.6184436,3.7540211,1.666086455,3.993009796,1.485164149,0.689308184,2.335284144,0.48405566,1.171609794,2.747525717,0.608104113,1.967696765,0.601808014,2.233388338,3.139200483,5691194.491,-1.573188498,541300.8122
Damion,3936,2880,5024,3584,1.401785714,7488,7520,0.995744681,3232,9440,6047.25,3488,9088,6164.096154,0.534313725,2.026315789,1.031445789,-2176,-1440,6220.234375,10156.23438,7756.234375,1.394217522,1.25,14331.52691,47475.3821,31518.63234,2712.957004,47475.3821,25746.08459,13391.97071,47475.3821,30046.46154,0.132045352,2.923061484,1.779493092,0.012137402,0.036340551,0.024146666,2.023885049,2.670796585,2.337965148,2579487.183,10818256.75,6602985.142,0.10145388,0.258475987,0.183094319,1215.693219,1354.030737,1194.302207,1232.704103,1305.018952,0.944587127,2.459575356,2.406458932,4.737239712,4.693076207,1.966514653,1.079589879,1.017489181,4.710345872,4.774109811,1.926743442,1.049328135,1.101903434,2.620875661,2.603292147,1.020665907,0.401272786,0.506329386,2.568346564,2.635099238,1.073209343,0.391728269,0.503125577,2.665770825,7699805.844,-2.046618156,675305.7432
Dosis-Light,2919,2368,3434,4864,0.706003289,4099,7296,0.561814693,489,7065,3739.653846,4736,9295,6769.884615,0.063938285,1.341875,0.575503922,573,412,5344,7776,5324,1.167045828,1.365384615,12385.84934,46672.65285,29281.05911,2304.566513,46672.65285,22170.09617,10081.28283,46672.65285,25475.97592,0.020903718,2.631987868,1.519719112,0.006283185,0.042365826,0.017784439,1.194750376,2.682830947,2.049357779,1348873.635,5647866.854,3483826.901,0.082607311,0.495071936,0.15500458,489,499,499,499,485.851544,1.027062703,2.435593176,2.318620125,1.484345274,1.774168178,2.492323394,1.641978766,1.471644741,6.17433875,1.801234077,2.414284898,1.605365163,6.196657084,1.953274045,0.410734459,0.794283534,0.246755481,1.719190421,4.016476521,0.418701765,0.743331648,0.216508076,3.804688927,3.141592653,4812852.15,-1.570796327,59289.23858
EagleLake-Regular,4382,4506,7727,7536,1.025345011,8190,7517,1.089530398,3924,13138,7147.692308,5267,13109,7709.192308,0.42121082,1.966055046,0.968984189,275,-1023,8816.007813,8797.007813,6786.007813,1.148845196,1.346153846,21405.00798,59457.48195,38103.15932,125.2517465,58293.25742,28531.5885,16507.73326,58293.25742,34030.82794,0.026582165,3.13550991,2.710054533,0.01257895,0.040606069,0.025378336,1.918814612,2.704475326,2.377244488,4350432.304,14798625.08,8255496.192,0.094765253,0.217617134,0.153323453,1225.959069,1295.852477,1230.485746,1337.878244,703.5680868,1.901561866,2.561438976,2.595947109,3.744243505,3.368371784,3.017816692,1.221467191,1.686566047,4.182179281,3.583331325,2.739148973,1.259720137,2.253495391,1.958383254,2.163565679,1.077697225,0.458578124,1.391551092,2.036439274,2.206462636,1.015614052,0.498368453,1.51728509,-2.983590742,6744227.193,-1.412794415,632794.5591
Economica-Italic,1935,1984,3334,5376,0.62016369,4432,7200,0.615555556,1667,5810,3551.153846,5376,9280,6946.538462,0.226494565,1.012165899,0.52029874,-650,-162,4290,6114,4066,1.180458874,1.384615385,14579.02495,46720.7466,27631.29904,2730.026824,46720.7466,20357.12157,11848.99812,46720.7466,23731.2484,0.514093643,2.303592927,1.597217757,0.006283185,0.029385069,0.016953352,1.055664648,2.622682495,1.87190484,1860415.631,7324323.058,3989765.962,0.086085744,0.215059103,0.163104355,705.6670002,737.1678914,744.1088491,804.7389736,898.5027619,0.895644407,2.109614128,2.071766138,8.55013173,1.219856523,2.208664359,0.665654796,0.812190457,8.543768719,1.332917072,2.181614391,0.611507066,0.930035213,4.434126813,0.109856739,1.006228849,0.111462627,1.424691643,4.545540052,0.12418865,0.904353754,0.114647319,1.548848431,2.98679434,4991388.899,-1.725594641,89835.32425
EmblemaOne-Regular,1984,2336,6959,4864,1.430715461,7221,6592,1.095418689,3372,9499,6217.942308,4864,8896,6360.615385,0.438777881,1.900974026,1.004470148,-623,-330,5341.59375,7069.59375,4957.59375,1.737148892,2.307692308,18132.05236,46901.83059,32239.26348,4176.231602,18381.90521,11112.43502,13829.7699,22959.77278,17979.66894,1.469463788,3.036131052,2.143898335,0.00687065,0.031564302,0.020414472,1.549674528,2.661594984,2.211780811,6820550.429,17815714.4,11501170.25,0.238391903,0.366197474,0.292764495,2349.478902,2493.061954,2260.20669,2364.946878,1050.120161,2.252072636,2.411969479,2.432358658,6.210534285,1.687407766,3.237624885,1.091586811,1.531207959,5.931772647,1.704917967,3.323616272,1.011966398,1.325705337,2.567669674,1.014962792,2.134844945,0.231005676,0.972136237,3.04400015,0.925759576,1.848079279,0.192770251,1.392716298,2.933297426,5782118.587,-1.779091554,1215431.044
Enriqueta-Regular,3136,2524,5184,4800,1.08,6656,7256,0.917309813,2181,9408,5302.423077,4800,9692,6863.288462,0.225030953,1.701298701,0.801163833,128,192,6124,8580,5765,1.135207747,1.365384615,19371.62466,65570.52777,35603.73593,3952.37896,65570.52777,27039.66449,15419.2457,65570.52777,31958.40494,0.673467956,2.686957336,1.860607935,0.01257895,0.0426978,0.026338244,1.51856754,2.669842636,2.170746646,3134860.444,12832811.74,6660896.945,0.138903961,0.245603588,0.186914755,768,859,768,973.2527884,803.6600261,1.211025504,2.398511121,2.349039084,1.481318303,1.492416134,4.190282004,1.099040556,1.876244009,4.949796794,1.368241823,4.247557072,1.215336778,5.136106852,0.92818876,0.665334574,2.380236255,0.393155724,0.966446486,2.877009972,0.668538384,2.155713079,0.493472726,2.795848917,3.141592241,6841268.606,-1.570796739,498026.902
FanwoodText-Italic,3136,2912,4334,4032,1.074900794,6259,6656,0.940354567,2077,9742,5139.923077,3904,9600,6232.019231,0.300491898,1.831454918,0.855219439,290,155,6454.351563,9078.351563,6038.351563,1.995994171,1.365384615,16609.26107,62096.21101,33646.65931,3070.238758,62096.21101,25430.9055,12370.24511,62096.21101,30317.9754,0.297944508,2.966985477,1.612576978,0.01257895,0.044618044,0.028463458,1.699662351,2.682346995,2.252346857,1906455.066,8672377.919,4645247.879,0.071509452,0.218563834,0.150148812,805.87942,956.4256814,781.9095804,1046.484598,410.7386759,2.547811198,2.499461742,2.506974745,6.145277001,3.167693537,2.073840365,1.116401235,1.020987907,6.178686829,3.178875776,2.0307968,1.110070122,1.033710754,2.8826258,1.790770317,1.177810305,0.568235721,0.725824604,2.874655308,1.934016138,1.066408217,0.510922416,0.792676053,3.005637653,6398620.26,-1.706751327,448105.8233
Fenix,2395,2416,4902,4544,1.078785211,6428,6528,0.984681373,1657,9944,5077.153846,4544,9136,6295.461538,0.181370403,1.738498264,0.83201035,-21,138,4642,6626,3763,1.085607803,1.403846154,17608.57659,60151.78716,32343.44142,3446.452482,60151.78716,23900.29675,14162.12411,60151.78716,28303.94364,0.389394506,2.560922119,1.612467529,0.012429512,0.043014218,0.024505854,1.626751701,2.668854075,2.238233248,2789112.998,11025681.52,5553109.486,0.122825979,0.234080127,0.179964349,832,849,849,978.7420362,666.125423,1.469305933,2.464262661,2.496435316,1.543398635,2.541598001,2.554763868,2.027161077,1.643699634,4.97515676,1.15474986,4.54018437,1.184915938,4.890712184,1.558214516,0.850319138,1.56939519,0.563736686,1.216031388,3.148758674,0.47124998,1.695492425,0.636828474,2.613918408,-3.140612927,5799605.793,-1.5698166,433959.22
FingerPaint,4253,3764,5371,6010,0.893677205,7039,7508,0.937533298,1528,9415,5703,5312,11751,7792.692308,0.202706288,1.446236559,0.75267274,157,325,7232,8730,5495,1.924692479,5.653846154,33125.01148,102294.6034,69030.83392,20,49454.97719,1657.078413,24150.11041,93086.45186,54487.30693,3.021987682,3.141592654,3.113352409,0.04542502,0.160302217,0.093079897,1.653413377,2.693484835,2.320086125,3775139.296,13149214.19,8791253.343,0.136297092,0.364816493,0.204450539,1319.89221,1265.591726,1160.063794,1233.486766,903.9655891,1.364528452,2.597148624,2.592585233,3.697879174,1.712186882,2.789571705,1.774937769,3.150695748,4.128693211,1.697818217,2.778418191,1.770122998,3.55601643,2.705719601,1.141851888,1.06521807,0.679749644,1.395491336,2.807895123,1.216825372,1.028467019,0.670217952,1.612508875,3.127470262,3968063.39,-1.584918719,242638.4815
FrancoisOne-Regular,2184,1779,4568,5675,0.804933921,5241,7488,0.699919872,1404,7512,4263.115385,5616,9204,7169.634615,0.179284896,1.093660969,0.607027585,-62,-9,6471.960938,8284.960938,6291.960938,1.208792547,1.365384615,17624.81427,54575.85521,29999.36996,4549.507734,54575.85521,22449.99103,13932.81653,54575.85521,27183.42964,0.060174106,2.878514329,1.88134143,0.006283186,0.041772268,0.018139478,1.19635525,2.64239894,1.950232944,4886385.897,17339948.17,9219032.191,0.205823799,0.492302418,0.309792454,1404,1463,1404,1466.208683,1241.75548,1.180754751,2.334886482,2.155351817,1.828360516,1.487341975,2.70067458,1.180008841,2.021009688,6.241843387,1.195978502,3.050949279,1.044669787,6.305503771,1.621815954,0.148014097,1.91180773,0.035014087,1.397469616,3.769937708,0.31512838,1.491635494,0.066846669,3.566275141,3.134819571,6126843.72,-1.57756941,476464.6151
FredokaOne-Regular,2496,2368,5376,5440,0.988235294,7104,7616,0.932773109,1767,9664,5649,5248,10048,7023.673077,0.228176653,1.460548723,0.82428234,256,256,4484,6660,4516,1.06697847,1.326923077,17135.2331,45557.15254,29472.54479,4211.691896,45557.15254,21999.94943,12940.7646,45557.15254,27115.15734,0.064711635,2.536351845,1.561246363,0.006303821,0.02781911,0.017280444,1.760408777,2.695048617,2.316430218,5834061.006,20024235.25,12080880.03,0.194610607,0.48546672,0.314106883,1767,1767,2682.845202,1825.90308,1814.522013,1.006272212,2.55739066,2.599335667,1.863232813,2.036816849,2.933169841,1.885412544,1.839208223,4.928316453,1.847317319,3.050976362,1.823381945,4.848507976,1.316507704,1.064864462,1.200550822,1.015606087,1.35963248,2.70356454,0.900907787,1.148047215,0.897829836,2.716433946,-3.141311311,5736231.01,-1.570514984,663419.6112
Frijole,1487,1693,7059,6878,1.026315789,8493,8165,1.040171464,4904,13578,8349.019231,6296,9188,7402.096154,0.707329317,1.663562852,1.128579089,132,-284,5624.0625,6911.0625,7230.0625,0.799430276,15.69230769,37278.94188,94315.16074,65444.15759,347.6367325,1104.736096,666.4105468,21635.0192,56162.2574,32960.01515,1.480585492,2.822145682,1.978934095,0.136741057,0.266445873,0.194357259,2.438855346,2.69239485,2.57354302,8934064.153,31109413.79,16838956.24,0.192477809,0.35323816,0.267801936,2701.064004,3136.805593,3244.917653,3116.39016,1984.918047,1.570034675,2.646929581,2.66361491,2.908573068,1.942596611,4.061826453,1.766072956,2.847572662,2.881300524,2.094818862,3.930455855,1.748337552,2.874785782,1.540410552,1.090815747,1.959644228,0.901406717,1.547921622,1.707022811,1.140531017,1.788175065,0.949452767,1.698564351,3.026393593,7538332.259,-1.685995387,3213551.911
Futura-Medium,3648,2624,5469,4736,1.154771959,5943,7552,0.786943856,1152,10515,4961.865385,4736,9984,7105.230769,0.139534884,1.369252874,0.724344552,153,45,5729.25,8545.25,5857.25,1.502954926,1.346153846,15774.92952,53593.25608,30963.84909,4462.679361,53593.25608,23259.62193,11776,53593.25608,27670.88452,0.01731174,2.427712707,1.840512135,0.006283185,0.027958379,0.017171066,1.106975618,2.70660724,2.010707391,3520096.384,14051926.25,7992700.942,0.149293845,0.5,0.246989036,1152,1152,1152,1172.885031,1110.300744,1.056366968,2.42088381,2.312229087,1.442952244,1.656189598,2.88401502,1.590950409,1.530490649,6.032053593,1.436523913,2.922267967,1.627513031,5.933383901,1.060019715,0.767169841,1.68083392,0.541171415,0.865866616,3.481204514,0.808551719,1.276578772,0.495016481,3.347531886,3.141592082,6016827.854,-1.570796898,302805.5653
